epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
122,464.436,1.98468,1.13427,0.84653,0.77168,0.58682,0.64944,0.2448,2.15678,1.10651,0.90817,0.0008021,0.0008021,0.0008021
123,468.468,1.99552,1.14679,0.86136,0.77845,0.56781,0.63188,0.23705,2.13054,1.13053,0.91068,0.0007922,0.0007922,0.0007922
124,472.209,2.05098,1.16039,0.85375,0.74624,0.56527,0.61654,0.22932,2.18245,1.16472,0.91271,0.0007823,0.0007823,0.0007823
125,475.897,2.03158,1.16261,0.84682,0.74771,0.59442,0.63119,0.23372,2.16254,1.15172,0.90936,0.0007724,0.0007724,0.0007724
126,479.584,2.02598,1.16345,0.85321,0.75832,0.58458,0.63968,0.23909,2.14637,1.15724,0.90888,0.0007625,0.0007625,0.0007625
127,483.437,2.02429,1.15401,0.85034,0.76098,0.58302,0.62998,0.23715,2.17056,1.15217,0.91277,0.0007526,0.0007526,0.0007526
128,487.22,2.00205,1.14981,0.84369,0.75631,0.57795,0.63894,0.23727,2.13029,1.12105,0.90711,0.0007427,0.0007427,0.0007427
129,490.994,2.0484,1.18963,0.85623,0.737,0.57182,0.62143,0.23986,2.15317,1.12703,0.91365,0.0007328,0.0007328,0.0007328
130,494.723,1.98228,1.14992,0.84351,0.75783,0.58701,0.64215,0.24102,2.16018,1.13051,0.9133,0.0007229,0.0007229,0.0007229
131,498.414,2.03063,1.15202,0.85189,0.72742,0.57414,0.62245,0.23491,2.15032,1.15455,0.91125,0.000713,0.000713,0.000713
132,502.14,1.98667,1.15493,0.84561,0.73356,0.58809,0.62789,0.23483,2.14274,1.14346,0.9121,0.0007031,0.0007031,0.0007031
133,505.98,2.01367,1.15816,0.8406,0.75078,0.58419,0.63579,0.23436,2.14491,1.13782,0.91169,0.0006932,0.0006932,0.0006932
134,509.775,2.00999,1.16251,0.85019,0.74208,0.59189,0.63615,0.23471,2.1492,1.13612,0.91023,0.0006833,0.0006833,0.0006833
135,513.537,1.99376,1.13517,0.85573,0.74236,0.60256,0.64025,0.23885,2.1032,1.10757,0.9105,0.0006734,0.0006734,0.0006734
136,517.227,1.9893,1.12354,0.85156,0.77809,0.55995,0.6367,0.23797,2.11064,1.10998,0.91286,0.0006635,0.0006635,0.0006635
137,520.922,1.98335,1.13869,0.85113,0.77024,0.58935,0.64361,0.23617,2.13434,1.10771,0.90586,0.0006536,0.0006536,0.0006536
138,524.711,2.00054,1.16355,0.849,0.73748,0.58037,0.61915,0.23367,2.11023,1.12169,0.90037,0.0006437,0.0006437,0.0006437
139,528.512,1.98697,1.14562,0.84477,0.74247,0.57921,0.62725,0.2369,2.13295,1.12915,0.90924,0.0006338,0.0006338,0.0006338
140,532.237,1.99149,1.14729,0.8418,0.76178,0.59062,0.65653,0.24431,2.13405,1.13192,0.9091,0.0006239,0.0006239,0.0006239
141,536.317,1.99618,1.15176,0.84608,0.72159,0.59062,0.63213,0.23687,2.14848,1.12563,0.91315,0.000614,0.000614,0.000614
142,540.03,2.00208,1.13956,0.85523,0.751,0.57414,0.62696,0.24096,2.12833,1.12787,0.90584,0.0006041,0.0006041,0.0006041
143,543.745,1.98259,1.14784,0.84526,0.72547,0.6033,0.62481,0.23523,2.1678,1.14927,0.91091,0.0005942,0.0005942,0.0005942
144,547.459,1.94849,1.11522,0.84557,0.74242,0.5918,0.63222,0.2383,2.15056,1.13205,0.9128,0.0005843,0.0005843,0.0005843
145,551.28,1.98121,1.11531,0.84447,0.73807,0.59949,0.6374,0.2436,2.13588,1.11745,0.91047,0.0005744,0.0005744,0.0005744
146,555.021,2.011,1.14836,0.84938,0.74392,0.58542,0.6422,0.2385,2.16837,1.12573,0.91275,0.0005645,0.0005645,0.0005645
147,558.71,1.97728,1.10681,0.84406,0.72573,0.59949,0.63967,0.24317,2.13973,1.12793,0.90611,0.0005546,0.0005546,0.0005546
148,562.441,1.97918,1.13185,0.84646,0.76538,0.58048,0.65051,0.24685,2.09903,1.12322,0.90166,0.0005447,0.0005447,0.0005447
149,566.536,1.97489,1.12866,0.84338,0.77925,0.59058,0.65165,0.24707,2.10251,1.1248,0.90136,0.0005348,0.0005348,0.0005348
150,570.601,1.97431,1.10319,0.84109,0.72468,0.62231,0.65077,0.24445,2.12738,1.11454,0.90513,0.0005249,0.0005249,0.0005249
151,574.418,1.98257,1.11587,0.84285,0.76852,0.60456,0.64941,0.23812,2.14466,1.14946,0.90525,0.000515,0.000515,0.000515
152,578.129,1.92483,1.0971,0.83659,0.74804,0.61217,0.65237,0.23973,2.14047,1.13556,0.9109,0.0005051,0.0005051,0.0005051
153,581.839,1.97963,1.13335,0.84414,0.77259,0.57698,0.63526,0.23869,2.12891,1.14309,0.91001,0.0004952,0.0004952,0.0004952
154,585.526,1.92385,1.09445,0.84084,0.78111,0.59949,0.64779,0.24619,2.12986,1.12396,0.91103,0.0004853,0.0004853,0.0004853
155,589.206,1.94475,1.09607,0.8447,0.77832,0.60837,0.66205,0.24848,2.13753,1.12676,0.91336,0.0004754,0.0004754,0.0004754
156,593.181,1.98625,1.12453,0.83697,0.76586,0.60076,0.65838,0.24849,2.11393,1.11915,0.90976,0.0004655,0.0004655,0.0004655
157,597.883,1.9552,1.10488,0.84042,0.72244,0.6071,0.64036,0.24292,2.12109,1.12905,0.90711,0.0004556,0.0004556,0.0004556
158,601.585,1.94129,1.09916,0.84304,0.72799,0.60456,0.63554,0.2415,2.12303,1.11383,0.9104,0.0004457,0.0004457,0.0004457
159,605.318,1.92419,1.08196,0.83779,0.75211,0.61217,0.65304,0.25088,2.07698,1.11326,0.90264,0.0004358,0.0004358,0.0004358
160,609.409,1.91538,1.08904,0.84056,0.74679,0.60203,0.64995,0.25069,2.0865,1.12056,0.90381,0.0004259,0.0004259,0.0004259
161,613.151,1.94506,1.08808,0.8448,0.7583,0.61217,0.6498,0.24748,2.09137,1.11009,0.90491,0.000416,0.000416,0.000416
