epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
132,942.078,1.56498,0.85006,0.89388,0.83826,0.77186,0.82168,0.35291,1.87383,0.93277,1.03885,0.0007031,0.0007031,0.0007031
133,949.177,1.60894,0.86371,0.89979,0.81378,0.76172,0.8105,0.34612,1.92785,0.93998,1.04984,0.0006932,0.0006932,0.0006932
134,956.298,1.62797,0.86803,0.9025,0.80651,0.75919,0.80589,0.35137,1.90174,0.94399,1.04694,0.0006833,0.0006833,0.0006833
135,963.348,1.60371,0.85296,0.89906,0.85358,0.75366,0.82227,0.3533,1.90127,0.93808,1.04588,0.0006734,0.0006734,0.0006734
136,970.398,1.5934,0.8409,0.89795,0.83623,0.77693,0.83051,0.35416,1.90655,0.93209,1.04854,0.0006635,0.0006635,0.0006635
137,977.571,1.58723,0.83919,0.90593,0.85874,0.74739,0.82143,0.34833,1.90878,0.94206,1.04837,0.0006536,0.0006536,0.0006536
138,984.635,1.60918,0.85605,0.89948,0.84515,0.75919,0.82624,0.35479,1.90212,0.94974,1.04545,0.0006437,0.0006437,0.0006437
139,991.718,1.59586,0.85366,0.89527,0.86305,0.75919,0.83482,0.35237,1.88295,0.91677,1.0453,0.0006338,0.0006338,0.0006338
140,998.767,1.59702,0.85396,0.89647,0.8332,0.77567,0.82544,0.34624,1.94687,0.94807,1.0529,0.0006239,0.0006239,0.0006239
141,1005.82,1.59416,0.84978,0.89749,0.82211,0.76299,0.81125,0.34806,1.90985,0.95273,1.04936,0.000614,0.000614,0.000614
142,1012.97,1.59074,0.85499,0.89711,0.8409,0.77034,0.82211,0.35169,1.92007,0.92695,1.04708,0.0006041,0.0006041,0.0006041
143,1020,1.58377,0.84841,0.8942,0.85829,0.75226,0.82775,0.35122,1.93776,0.93237,1.0485,0.0005942,0.0005942,0.0005942
144,1027.06,1.55884,0.82928,0.89581,0.8366,0.77567,0.82981,0.35636,1.92053,0.93562,1.04396,0.0005843,0.0005843,0.0005843
145,1034.14,1.57494,0.83849,0.89152,0.83891,0.77224,0.82173,0.34721,1.92687,0.92564,1.04542,0.0005744,0.0005744,0.0005744
146,1041.21,1.58771,0.85192,0.89871,0.83834,0.77693,0.82962,0.35356,1.91716,0.92842,1.05124,0.0005645,0.0005645,0.0005645
147,1048.33,1.56852,0.84727,0.88917,0.84185,0.75792,0.81713,0.34598,1.91947,0.93406,1.05111,0.0005546,0.0005546,0.0005546
148,1055.37,1.5746,0.82882,0.89286,0.83856,0.76426,0.8222,0.35232,1.90219,0.9478,1.04673,0.0005447,0.0005447,0.0005447
149,1062.5,1.57079,0.83688,0.89314,0.82797,0.77469,0.81627,0.34891,1.90726,0.92187,1.05103,0.0005348,0.0005348,0.0005348
150,1069.62,1.56588,0.82331,0.88963,0.8456,0.75539,0.8246,0.34603,1.90337,0.92383,1.04714,0.0005249,0.0005249,0.0005249
151,1076.71,1.56968,0.82841,0.89252,0.84971,0.76806,0.83356,0.35327,1.92303,0.93989,1.04818,0.000515,0.000515,0.000515
152,1083.8,1.53944,0.81721,0.88925,0.84572,0.76427,0.82711,0.35117,1.9145,0.92558,1.05028,0.0005051,0.0005051,0.0005051
153,1090.9,1.55922,0.82105,0.88725,0.83912,0.76681,0.82198,0.34919,1.91947,0.93958,1.05538,0.0004952,0.0004952,0.0004952
154,1097.99,1.55496,0.82294,0.88841,0.85183,0.77313,0.83062,0.35037,1.91838,0.93493,1.04949,0.0004853,0.0004853,0.0004853
155,1105.13,1.53102,0.81621,0.88837,0.84708,0.78454,0.83218,0.34739,1.92452,0.92797,1.0548,0.0004754,0.0004754,0.0004754
156,1112.23,1.56612,0.82363,0.89143,0.81597,0.76426,0.81317,0.34204,1.93073,0.93592,1.05904,0.0004655,0.0004655,0.0004655
157,1119.31,1.55122,0.81805,0.89021,0.83138,0.76862,0.81929,0.34859,1.92059,0.92706,1.05428,0.0004556,0.0004556,0.0004556
158,1126.39,1.54487,0.82328,0.89195,0.8278,0.7744,0.82306,0.34902,1.93089,0.92893,1.06125,0.0004457,0.0004457,0.0004457
159,1133.46,1.52797,0.8124,0.88891,0.83505,0.77637,0.82349,0.35049,1.91172,0.92565,1.05502,0.0004358,0.0004358,0.0004358
160,1140.47,1.51499,0.8183,0.88829,0.85257,0.76961,0.82849,0.35468,1.9094,0.91857,1.05342,0.0004259,0.0004259,0.0004259
161,1147.62,1.53066,0.81009,0.88317,0.8352,0.78074,0.83558,0.35681,1.91666,0.90988,1.05756,0.000416,0.000416,0.000416
